# Price' vectors phi1, .., phi4
#lmbda phi1	phi2	phi3	phi4
648.0	0.5334	-0.3337	0.9924	0.8319E-01
649.0	0.5351	-0.3343	0.9937	0.8119E-01
650.0	0.5367	-0.3347	0.9950	0.7919E-01
651.0	0.5384	-0.3352	0.9963	0.7720E-01
652.0	0.5401	-0.3356	0.9975	0.7520E-01
653.0	0.5417	-0.3360	0.9987	0.7320E-01
654.0	0.5434	-0.3364	0.9999	0.7119E-01
655.0	0.5450	-0.3367	1.001	0.6919E-01
656.0	0.5467	-0.3370	1.002	0.6719E-01
657.0	0.5483	-0.3373	1.003	0.6518E-01
658.0	0.5499	-0.3376	1.004	0.6318E-01
659.0	0.5516	-0.3379	1.005	0.6117E-01
660.0	0.5532	-0.3383	1.006	0.5916E-01
661.0	0.5548	-0.3387	1.007	0.5715E-01
662.0	0.5565	-0.3391	1.008	0.5514E-01
663.0	0.5581	-0.3395	1.009	0.5312E-01
664.0	0.5597	-0.3399	1.010	0.5111E-01
665.0	0.5613	-0.3404	1.011	0.4910E-01
666.0	0.5629	-0.3409	1.011	0.4708E-01
667.0	0.5646	-0.3414	1.012	0.4506E-01
668.0	0.5662	-0.3419	1.013	0.4305E-01
669.0	0.5678	-0.3424	1.013	0.4103E-01
670.0	0.5694	-0.3430	1.014	0.3900E-01
671.0	0.5710	-0.3436	1.015	0.3698E-01
672.0	0.5726	-0.3442	1.015	0.3496E-01
673.0	0.5742	-0.3448	1.016	0.3294E-01
674.0	0.5758	-0.3454	1.016	0.3091E-01
675.0	0.5774	-0.3461	1.017	0.2888E-01
676.0	0.5791	-0.3468	1.017	0.2686E-01
677.0	0.5807	-0.3475	1.017	0.2483E-01
678.0	0.5823	-0.3482	1.018	0.2280E-01
679.0	0.5839	-0.3490	1.018	0.2077E-01
680.0	0.5855	-0.3498	1.018	0.1873E-01
681.0	0.5872	-0.3505	1.019	0.1670E-01
682.0	0.5888	-0.3514	1.019	0.1467E-01
683.0	0.5904	-0.3522	1.019	0.1263E-01
684.0	0.5921	-0.3530	1.019	0.1059E-01
685.0	0.5937	-0.3539	1.019	0.8554E-02
686.0	0.5953	-0.3548	1.019	0.6514E-02
687.0	0.5970	-0.3557	1.020	0.4474E-02
688.0	0.5986	-0.3567	1.020	0.2432E-02
689.0	0.6002	-0.3576	1.020	0.3890E-03
690.0	0.6019	-0.3586	1.019	-0.1655E-02
691.0	0.6035	-0.3596	1.019	-0.3701E-02
692.0	0.6051	-0.3605	1.019	-0.5747E-02
693.0	0.6068	-0.3614	1.019	-0.7795E-02
694.0	0.6084	-0.3623	1.019	-0.9844E-02
695.0	0.6101	-0.3632	1.019	-0.1189E-01
696.0	0.6117	-0.3640	1.019	-0.1395E-01
697.0	0.6134	-0.3649	1.018	-0.1600E-01
698.0	0.6150	-0.3657	1.018	-0.1805E-01
699.0	0.6167	-0.3665	1.018	-0.2009E-01
700.0	0.6183	-0.3673	1.017	-0.2211E-01
701.0	0.6200	-0.3681	1.017	-0.2411E-01
702.0	0.6216	-0.3688	1.016	-0.2610E-01
703.0	0.6233	-0.3696	1.016	-0.2808E-01
704.0	0.6249	-0.3703	1.015	-0.3003E-01
705.0	0.6266	-0.3710	1.015	-0.3197E-01
706.0	0.6283	-0.3717	1.014	-0.3390E-01
707.0	0.6299	-0.3723	1.014	-0.3581E-01
708.0	0.6316	-0.3730	1.013	-0.3770E-01
709.0	0.6333	-0.3736	1.012	-0.3957E-01
710.0	0.6349	-0.3742	1.012	-0.4143E-01
711.0	0.6366	-0.3748	1.011	-0.4328E-01
712.0	0.6383	-0.3754	1.010	-0.4511E-01
713.0	0.6399	-0.3759	1.009	-0.4692E-01
714.0	0.6416	-0.3765	1.008	-0.4871E-01
715.0	0.6433	-0.3770	1.008	-0.5049E-01
716.0	0.6450	-0.3775	1.007	-0.5225E-01
717.0	0.6466	-0.3780	1.006	-0.5400E-01
718.0	0.6483	-0.3784	1.005	-0.5573E-01
719.0	0.6500	-0.3789	1.004	-0.5744E-01
720.0	0.6517	-0.3793	1.003	-0.5914E-01
721.0	0.6533	-0.3797	1.002	-0.6082E-01
722.0	0.6550	-0.3801	1.001	-0.6249E-01
723.0	0.6567	-0.3805	0.9997	-0.6414E-01
724.0	0.6584	-0.3808	0.9986	-0.6577E-01
725.0	0.6601	-0.3812	0.9975	-0.6738E-01
726.0	0.6618	-0.3815	0.9963	-0.6899E-01
727.0	0.6635	-0.3818	0.9951	-0.7057E-01
728.0	0.6652	-0.3821	0.9939	-0.7214E-01
729.0	0.6669	-0.3823	0.9926	-0.7369E-01
730.0	0.6686	-0.3826	0.9914	-0.7522E-01
731.0	0.6703	-0.3828	0.9901	-0.7674E-01
732.0	0.6720	-0.3830	0.9887	-0.7825E-01
733.0	0.6737	-0.3832	0.9874	-0.7973E-01
734.0	0.6754	-0.3834	0.9860	-0.8121E-01
735.0	0.6771	-0.3836	0.9846	-0.8266E-01
736.0	0.6788	-0.3837	0.9831	-0.8410E-01
737.0	0.6805	-0.3838	0.9816	-0.8552E-01
738.0	0.6822	-0.3839	0.9801	-0.8693E-01
739.0	0.6839	-0.3839	0.9786	-0.8832E-01
740.0	0.6856	-0.3839	0.9771	-0.8969E-01
741.0	0.6873	-0.3839	0.9755	-0.9105E-01
742.0	0.6890	-0.3839	0.9739	-0.9239E-01
743.0	0.6907	-0.3838	0.9722	-0.9371E-01
744.0	0.6925	-0.3837	0.9706	-0.9502E-01
745.0	0.6942	-0.3836	0.9689	-0.9631E-01
746.0	0.6959	-0.3835	0.9671	-0.9759E-01
747.0	0.6976	-0.3833	0.9654	-0.9885E-01
748.0	0.6993	-0.3831	0.9636	-0.1001
749.0	0.7011	-0.3828	0.9618	-0.1013
750.0	0.7028	-0.3826	0.9600	-0.1025
751.0	0.7045	-0.3823	0.9581	-0.1037
752.0	0.7062	-0.3820	0.9562	-0.1049
753.0	0.7080	-0.3816	0.9543	-0.1061
754.0	0.7097	-0.3812	0.9523	-0.1072
755.0	0.7114	-0.3808	0.9504	-0.1083
756.0	0.7132	-0.3804	0.9484	-0.1095
757.0	0.7149	-0.3799	0.9463	-0.1106
758.0	0.7166	-0.3794	0.9443	-0.1116
759.0	0.7184	-0.3789	0.9422	-0.1127
760.0	0.7201	-0.3784	0.9401	-0.1138
761.0	0.7218	-0.3778	0.9379	-0.1148
762.0	0.7236	-0.3772	0.9357	-0.1158
763.0	0.7253	-0.3766	0.9335	-0.1168
764.0	0.7271	-0.3759	0.9313	-0.1178
765.0	0.7288	-0.3752	0.9291	-0.1188
766.0	0.7306	-0.3745	0.9268	-0.1197
767.0	0.7323	-0.3737	0.9245	-0.1207
768.0	0.7340	-0.3730	0.9221	-0.1216
769.0	0.7357	-0.3722	0.9198	-0.1225
770.0	0.7374	-0.3713	0.9174	-0.1234
771.0	0.7391	-0.3705	0.9149	-0.1243
772.0	0.7408	-0.3696	0.9125	-0.1252
773.0	0.7424	-0.3687	0.9100	-0.1261
774.0	0.7441	-0.3677	0.9075	-0.1270
775.0	0.7457	-0.3668	0.9050	-0.1278
776.0	0.7473	-0.3658	0.9024	-0.1286
777.0	0.7489	-0.3647	0.8998	-0.1295
778.0	0.7505	-0.3637	0.8972	-0.1303
779.0	0.7521	-0.3626	0.8945	-0.1311
780.0	0.7536	-0.3615	0.8918	-0.1319
781.0	0.7552	-0.3603	0.8891	-0.1327
782.0	0.7567	-0.3592	0.8863	-0.1334
783.0	0.7583	-0.3580	0.8835	-0.1342
784.0	0.7598	-0.3568	0.8806	-0.1349
785.0	0.7613	-0.3555	0.8777	-0.1356
786.0	0.7627	-0.3542	0.8748	-0.1364
787.0	0.7642	-0.3529	0.8719	-0.1371
788.0	0.7657	-0.3516	0.8689	-0.1378
789.0	0.7671	-0.3502	0.8659	-0.1384
790.0	0.7685	-0.3489	0.8628	-0.1391
791.0	0.7699	-0.3476	0.8597	-0.1398
792.0	0.7713	-0.3462	0.8565	-0.1404
793.0	0.7727	-0.3449	0.8534	-0.1410
794.0	0.7741	-0.3435	0.8502	-0.1416
795.0	0.7755	-0.3422	0.8469	-0.1423
796.0	0.7768	-0.3408	0.8436	-0.1429
797.0	0.7782	-0.3395	0.8403	-0.1434
798.0	0.7795	-0.3381	0.8370	-0.1440
799.0	0.7808	-0.3367	0.8336	-0.1446
800.0	0.7821	-0.3354	0.8301	-0.1451
801.0	0.7834	-0.3340	0.8267	-0.1456
802.0	0.7846	-0.3326	0.8232	-0.1462
803.0	0.7859	-0.3312	0.8196	-0.1467
804.0	0.7871	-0.3298	0.8161	-0.1472
805.0	0.7883	-0.3285	0.8125	-0.1477
806.0	0.7896	-0.3271	0.8088	-0.1481
807.0	0.7908	-0.3257	0.8051	-0.1486
808.0	0.7919	-0.3243	0.8014	-0.1490
809.0	0.7931	-0.3229	0.7977	-0.1495
810.0	0.7943	-0.3215	0.7939	-0.1499
811.0	0.7954	-0.3201	0.7900	-0.1503
812.0	0.7966	-0.3186	0.7862	-0.1507
813.0	0.7977	-0.3172	0.7823	-0.1511
814.0	0.7988	-0.3158	0.7784	-0.1515
815.0	0.7999	-0.3144	0.7744	-0.1518
816.0	0.8010	-0.3130	0.7704	-0.1522
817.0	0.8020	-0.3115	0.7663	-0.1525
818.0	0.8031	-0.3101	0.7622	-0.1529
819.0	0.8041	-0.3087	0.7581	-0.1532
820.0	0.8052	-0.3072	0.7540	-0.1535
821.0	0.8062	-0.3058	0.7498	-0.1538
822.0	0.8072	-0.3043	0.7456	-0.1540
823.0	0.8082	-0.3029	0.7413	-0.1543
824.0	0.8092	-0.3014	0.7370	-0.1546
825.0	0.8102	-0.3000	0.7328	-0.1548
826.0	0.8112	-0.2985	0.7285	-0.1550
827.0	0.8121	-0.2970	0.7242	-0.1553
828.0	0.8131	-0.2956	0.7200	-0.1555
829.0	0.8140	-0.2941	0.7157	-0.1557
830.0	0.8150	-0.2926	0.7115	-0.1558
831.0	0.8159	-0.2912	0.7072	-0.1560
832.0	0.8168	-0.2897	0.7030	-0.1562
833.0	0.8177	-0.2882	0.6987	-0.1563
834.0	0.8186	-0.2867	0.6945	-0.1564
835.0	0.8195	-0.2852	0.6902	-0.1566
836.0	0.8203	-0.2837	0.6860	-0.1567
837.0	0.8212	-0.2822	0.6818	-0.1568
838.0	0.8220	-0.2807	0.6775	-0.1569
839.0	0.8229	-0.2792	0.6733	-0.1570
840.0	0.8237	-0.2777	0.6691	-0.1571
841.0	0.8245	-0.2762	0.6649	-0.1572
842.0	0.8253	-0.2747	0.6607	-0.1573
843.0	0.8261	-0.2731	0.6564	-0.1574
844.0	0.8269	-0.2716	0.6522	-0.1575
845.0	0.8277	-0.2701	0.6480	-0.1576
846.0	0.8285	-0.2686	0.6438	-0.1577
847.0	0.8292	-0.2670	0.6396	-0.1578
848.0	0.8300	-0.2655	0.6354	-0.1579
849.0	0.8307	-0.2640	0.6312	-0.1580
850.0	0.8314	-0.2625	0.6270	-0.1581
851.0	0.8321	-0.2610	0.6228	-0.1582
852.0	0.8329	-0.2595	0.6186	-0.1583
853.0	0.8335	-0.2579	0.6145	-0.1584
854.0	0.8342	-0.2564	0.6103	-0.1585
855.0	0.8349	-0.2549	0.6061	-0.1586
856.0	0.8356	-0.2534	0.6019	-0.1587
857.0	0.8362	-0.2519	0.5977	-0.1588
858.0	0.8369	-0.2504	0.5936	-0.1588
859.0	0.8375	-0.2489	0.5894	-0.1589
860.0	0.8381	-0.2474	0.5852	-0.1590
861.0	0.8387	-0.2460	0.5811	-0.1591
862.0	0.8393	-0.2445	0.5769	-0.1592
863.0	0.8399	-0.2430	0.5728	-0.1592
864.0	0.8406	-0.2415	0.5686	-0.1593
865.0	0.8412	-0.2400	0.5645	-0.1594
866.0	0.8418	-0.2385	0.5603	-0.1595
867.0	0.8424	-0.2371	0.5562	-0.1595
868.0	0.8431	-0.2356	0.5520	-0.1596
869.0	0.8437	-0.2341	0.5479	-0.1597
870.0	0.8444	-0.2327	0.5438	-0.1597
871.0	0.8450	-0.2312	0.5397	-0.1598
872.0	0.8457	-0.2297	0.5355	-0.1599
873.0	0.8463	-0.2283	0.5314	-0.1599
874.0	0.8470	-0.2268	0.5274	-0.1600
875.0	0.8477	-0.2254	0.5233	-0.1601
876.0	0.8484	-0.2239	0.5192	-0.1601
877.0	0.8490	-0.2225	0.5152	-0.1602
878.0	0.8497	-0.2210	0.5112	-0.1602
879.0	0.8504	-0.2196	0.5072	-0.1603
